Support Count,Label,Tot Fwd Pkts Category,Tot Bwd Pkts Category,Flow Duration Category,TotLen Fwd Pkts Category,TotLen Bwd Pkts Category,Flow IAT Mean Category,Pkt Size Avg Category,Fwd Act Data Pkts Category,Bwd Pkts/s Category,Fwd Pkts/s Category,Subflow Bwd Byts Category,Dst Port,Protocol,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,Init Fwd Win Byts Category,Fwd Seg Size Min
5783,DDOS attack-HOIC,2.5,2.5,8170.5,107599.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
3382,DDOS attack-HOIC,2.5,2.5,NaN,107599.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
1561,DDOS attack-HOIC,2.5,2.5,1366.0,107599.5,532.0,NaN,814.64285715,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
6031,Bot,1.5,0.5,238.0,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,8080,6,0,1,0,1538.0,20
6032,Bot,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,0,1,0,1538.0,20
732,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,1538.0,20
20508,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,1538.0,20
21240,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,NaN,64.5,8080,6,0,1,0,1538.0,20
1679,Bot,1.5,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,1538.0,20
2411,Bot,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,1538.0,20
22919,Bot,1.5,0.5,NaN,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,NaN,64.5,8080,6,0,1,0,1538.0,20
98817,Bot,1.5,0.5,602.5,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,1538.0,20
119325,Bot,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,1538.0,20
120057,Bot,1.5,0.5,602.5,155.5,64.5,NaN,32.5,0.5,35.631627280325,NaN,64.5,8080,6,0,1,0,1538.0,20
1681,Bot,1.5,0.5,1366.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,1538.0,20
2413,Bot,1.5,0.5,NaN,155.5,64.5,NaN,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,1538.0,20
104848,Bot,1.5,0.5,NaN,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,NaN,64.5,8080,6,0,1,0,1538.0,20
4129,Bot,2.5,2.5,8170.5,318.5,64.5,1073.26785725,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
244,Bot,2.5,2.5,8170.5,155.5,64.5,1073.26785725,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
4373,Bot,2.5,2.5,8170.5,NaN,64.5,1073.26785725,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
4735,Bot,2.5,2.5,8170.5,NaN,64.5,1073.26785725,NaN,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
188,Bot,2.5,2.5,8170.5,155.5,64.5,1073.26785725,32.5,0.5,1762.6642132499999,708.90559105,64.5,8080,6,0,0,1,5122.0,20
262,Bot,2.5,2.5,8170.5,NaN,64.5,1073.26785725,NaN,0.5,1762.6642132499999,708.90559105,64.5,8080,6,0,0,1,5122.0,20
432,Bot,2.5,2.5,8170.5,155.5,64.5,1073.26785725,32.5,0.5,1762.6642132499999,NaN,64.5,8080,6,0,0,1,5122.0,20
4561,Bot,2.5,2.5,8170.5,NaN,64.5,1073.26785725,32.5,0.5,1762.6642132499999,NaN,64.5,8080,6,0,0,1,5122.0,20
1618,Bot,2.5,2.5,12323.0,318.5,64.5,1727.8511907500001,32.5,0.5,217.26817253032502,332.2544249,64.5,8080,6,0,0,1,5122.0,20
1619,Bot,2.5,2.5,12323.0,NaN,64.5,1727.8511907500001,32.5,0.5,217.26817253032502,332.2544249,64.5,8080,6,0,0,1,5122.0,20
32419,Bot,2.5,2.5,12323.0,318.5,64.5,1727.8511907500001,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
32469,Bot,2.5,2.5,12323.0,NaN,64.5,1727.8511907500001,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
32496,Bot,2.5,2.5,12323.0,NaN,64.5,1727.8511907500001,NaN,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
34037,Bot,2.5,2.5,12323.0,318.5,64.5,1727.8511907500001,32.5,0.5,NaN,332.2544249,64.5,8080,6,0,0,1,5122.0,20
34088,Bot,2.5,2.5,12323.0,NaN,64.5,1727.8511907500001,32.5,0.5,NaN,332.2544249,64.5,8080,6,0,0,1,5122.0,20
38840,Bot,2.5,2.5,8170.5,318.5,64.5,1727.8511907500001,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
38900,Bot,2.5,2.5,8170.5,NaN,64.5,1727.8511907500001,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
38958,Bot,2.5,2.5,8170.5,NaN,64.5,1727.8511907500001,NaN,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
71259,Bot,2.5,2.5,NaN,318.5,64.5,1727.8511907500001,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
71369,Bot,2.5,2.5,NaN,NaN,64.5,1727.8511907500001,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
72877,Bot,2.5,2.5,NaN,318.5,64.5,1727.8511907500001,32.5,0.5,NaN,332.2544249,64.5,8080,6,0,0,1,5122.0,20
42969,Bot,2.5,2.5,8170.5,318.5,64.5,NaN,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
304,Bot,2.5,2.5,8170.5,155.5,64.5,NaN,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
43273,Bot,2.5,2.5,8170.5,NaN,64.5,NaN,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
75388,Bot,2.5,2.5,NaN,318.5,64.5,NaN,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
354,Bot,2.5,2.5,NaN,155.5,64.5,NaN,32.5,0.5,1762.6642132499999,332.2544249,64.5,8080,6,0,0,1,5122.0,20
20946,Bot,2.5,2.5,12323.0,318.5,64.5,1727.8511907500001,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
20970,Bot,2.5,2.5,12323.0,NaN,64.5,1727.8511907500001,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
20981,Bot,2.5,2.5,12323.0,NaN,64.5,1727.8511907500001,NaN,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
22564,Bot,2.5,2.5,12323.0,318.5,64.5,1727.8511907500001,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
22589,Bot,2.5,2.5,12323.0,NaN,64.5,1727.8511907500001,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
54983,Bot,2.5,2.5,12323.0,318.5,64.5,1727.8511907500001,32.5,0.5,NaN,NaN,64.5,8080,6,0,0,1,5122.0,20
29769,Bot,2.5,2.5,12323.0,318.5,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
29887,Bot,2.5,2.5,12323.0,NaN,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
29984,Bot,2.5,2.5,12323.0,NaN,64.5,2440.5833334999998,NaN,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
50715,Bot,2.5,2.5,12323.0,318.5,64.5,NaN,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
50857,Bot,2.5,2.5,12323.0,NaN,64.5,NaN,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
52333,Bot,2.5,2.5,12323.0,318.5,64.5,NaN,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
2365,Bot,2.5,2.5,20560.5,318.5,64.5,5249.5,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
2492,Bot,2.5,2.5,20560.5,NaN,64.5,5249.5,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
2574,Bot,2.5,2.5,20560.5,NaN,64.5,5249.5,NaN,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
211,Bot,2.5,2.5,60012540.0,318.5,64.5,5249.5,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
261,Bot,2.5,2.5,60012540.0,NaN,64.5,5249.5,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
284,Bot,2.5,2.5,60012540.0,NaN,64.5,5249.5,NaN,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
299,Bot,2.5,2.5,60012540.0,318.5,64.5,5249.5,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
373,Bot,2.5,2.5,60012540.0,NaN,64.5,5249.5,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
2576,Bot,2.5,2.5,NaN,318.5,64.5,5249.5,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
177,Bot,2.5,2.5,NaN,155.5,64.5,5249.5,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
2753,Bot,2.5,2.5,NaN,NaN,64.5,5249.5,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
2664,Bot,2.5,2.5,NaN,318.5,64.5,5249.5,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
201,Bot,2.5,2.5,NaN,155.5,64.5,5249.5,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
865,Bot,2.5,2.5,20560.5,318.5,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
889,Bot,2.5,2.5,20560.5,NaN,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
902,Bot,2.5,2.5,20560.5,NaN,64.5,2440.5833334999998,NaN,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
3230,Bot,2.5,2.5,20560.5,318.5,64.5,NaN,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
3381,Bot,2.5,2.5,20560.5,NaN,64.5,NaN,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
2946,Bot,2.5,2.5,20560.5,318.5,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
3013,Bot,2.5,2.5,20560.5,NaN,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
3084,Bot,2.5,2.5,20560.5,NaN,64.5,2440.5833334999998,NaN,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
3811,Bot,2.5,2.5,20560.5,318.5,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
3902,Bot,2.5,2.5,20560.5,NaN,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
6176,Bot,2.5,2.5,20560.5,318.5,64.5,NaN,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
218,Bot,2.5,2.5,20560.5,155.5,64.5,NaN,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
162,Benign,2.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,0,1,5122.0,20
180,Benign,2.5,NaN,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,0,1,5122.0,20
173,Benign,2.5,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,0,1,5122.0,NaN
165,Benign,NaN,0.5,60012540.0,155.5,64.5,55506797.0,32.5,0.5,35.631627280325,39.384033715,64.5,NaN,6,0,0,1,5122.0,20
233,Bot,2.5,2.5,60012540.0,318.5,64.5,10555.5,32.5,0.5,217.26817253032502,39.384033715,64.5,8080,6,0,0,1,5122.0,20
249,Bot,2.5,2.5,60012540.0,NaN,64.5,10555.5,32.5,0.5,217.26817253032502,39.384033715,64.5,8080,6,0,0,1,5122.0,20
256,Bot,2.5,2.5,60012540.0,NaN,64.5,10555.5,NaN,0.5,217.26817253032502,39.384033715,64.5,8080,6,0,0,1,5122.0,20
483,Bot,2.5,2.5,60012540.0,318.5,64.5,10555.5,32.5,0.5,35.631627280325,39.384033715,64.5,8080,6,0,0,1,5122.0,20
716,Bot,2.5,2.5,60012540.0,318.5,64.5,10555.5,32.5,0.5,NaN,39.384033715,64.5,8080,6,0,0,1,5122.0,20
502,Bot,2.5,2.5,60012540.0,NaN,64.5,10555.5,32.5,0.5,35.631627280325,39.384033715,64.5,8080,6,0,0,1,5122.0,20
507,Bot,2.5,2.5,60012540.0,NaN,64.5,10555.5,NaN,0.5,35.631627280325,39.384033715,64.5,8080,6,0,0,1,5122.0,20
751,Bot,2.5,2.5,60012540.0,NaN,64.5,10555.5,32.5,0.5,NaN,39.384033715,64.5,8080,6,0,0,1,5122.0,20
321,Bot,2.5,2.5,60012540.0,318.5,64.5,NaN,32.5,0.5,217.26817253032502,39.384033715,64.5,8080,6,0,0,1,5122.0,20
361,Bot,2.5,2.5,60012540.0,NaN,64.5,NaN,32.5,0.5,217.26817253032502,39.384033715,64.5,8080,6,0,0,1,5122.0,20
532,Bot,2.5,2.5,60012540.0,318.5,64.5,NaN,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
558,Bot,2.5,2.5,60012540.0,318.5,64.5,NaN,32.5,0.5,35.631627280325,39.384033715,64.5,8080,6,0,0,1,5122.0,20
879,Bot,2.5,2.5,60012540.0,318.5,64.5,NaN,32.5,0.5,NaN,39.384033715,64.5,8080,6,0,0,1,5122.0,20
590,Bot,2.5,2.5,60012540.0,NaN,64.5,NaN,32.5,0.5,35.631627280325,39.384033715,64.5,8080,6,0,0,1,5122.0,20
3441,Bot,2.5,2.5,NaN,318.5,64.5,NaN,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
201,Bot,2.5,2.5,NaN,155.5,64.5,NaN,32.5,0.5,217.26817253032502,128.352005265,64.5,8080,6,0,0,1,5122.0,20
32715,Bot,2.5,2.5,NaN,318.5,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
185,Bot,2.5,2.5,NaN,155.5,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
32900,Bot,2.5,2.5,NaN,NaN,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
53661,Bot,2.5,2.5,NaN,318.5,64.5,NaN,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
209,Bot,2.5,2.5,NaN,155.5,64.5,NaN,32.5,0.5,217.26817253032502,224.8744679,64.5,8080,6,0,0,1,5122.0,20
33580,Bot,2.5,2.5,NaN,318.5,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
209,Bot,2.5,2.5,NaN,155.5,64.5,2440.5833334999998,32.5,0.5,217.26817253032502,NaN,64.5,8080,6,0,0,1,5122.0,20
492,Bot,2.5,2.5,8170.5,155.5,64.5,NaN,32.5,0.5,1762.6642132499999,NaN,64.5,8080,6,0,0,1,5122.0,20
67446,Portscan,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,21581.027668,23045.72271383333,64.5,NaN,6,1,1,0,511.5,NaN
69783,Portscan,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,21581.027668,23045.72271383333,64.5,NaN,6,1,1,0,NaN,40
239,SSH-Bruteforce,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,21581.027668,23045.72271383333,64.5,22,6,0,1,0,511.5,32
2133,FTP-BruteForce,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,21581.027668,23045.72271383333,64.5,21,6,0,0,1,17537.5,40
165,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,21581.027668,23045.72271383333,64.5,NaN,6,0,1,0,NaN,20
240,SSH-Bruteforce,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,NaN,23045.72271383333,64.5,22,6,0,1,0,511.5,32
202,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,80,6,0,1,0,511.5,20
203,Benign,NaN,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,80,6,0,1,0,511.5,20
206,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,NaN,23045.72271383333,64.5,80,6,NaN,1,0,511.5,20
385,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,0,1,0,511.5,20
386,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,NaN,1,0,511.5,20
441,Benign,NaN,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,0,1,0,511.5,20
388,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,0,NaN,0,511.5,20
520,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,NaN,23045.72271383333,64.5,NaN,6,0,1,0,511.5,20
527,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,0,1,0,NaN,20
500,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,NaN,64.5,NaN,6,0,1,0,511.5,20
173,Benign,1.5,0.5,238.0,155.5,64.5,116.41666665,32.5,0.5,35.631627280325,270833.3333333333,64.5,NaN,6,0,1,0,NaN,20
1971,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,116.41666665,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
3953,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,116.41666665,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
7126,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,116.41666665,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
322,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,116.41666665,814.64285715,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
629,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,116.41666665,814.64285715,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
1138,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,116.41666665,814.64285715,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
2293,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,116.41666665,814.64285715,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
4582,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,116.41666665,814.64285715,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
8264,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,116.41666665,814.64285715,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
331,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,116.41666665,814.64285715,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
642,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,116.41666665,814.64285715,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
1163,DDOS attack-HOIC,2.5,2.5,NaN,NaN,532.0,116.41666665,814.64285715,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
2302,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,116.41666665,814.64285715,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
4597,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,116.41666665,814.64285715,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
4785,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,116.41666665,NaN,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
7958,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,116.41666665,NaN,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
4792,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,116.41666665,NaN,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,NaN,20
759,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,116.41666665,NaN,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
1268,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,116.41666665,NaN,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
884,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,116.41666665,NaN,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,NaN,20
5544,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,116.41666665,NaN,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
773,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,116.41666665,NaN,0.5,21581.027668,3580.3784364999997,532.0,80,6,0,0,1,49136.5,20
1617,Bot,1.5,0.5,238.0,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,8080,6,0,1,0,511.5,20
1653,Bot,1.5,0.5,238.0,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,0,1,0,511.5,20
7656,Bot,1.5,0.5,238.0,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,8080,6,0,1,0,NaN,20
1424,DDOS attack-HOIC,1.5,0.5,238.0,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,80,6,0,1,0,30969.0,20
1442,DDOS attack-HOIC,1.5,0.5,238.0,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,80,6,0,1,0,NaN,20
9120,Bot,1.5,0.5,238.0,155.5,64.5,398.91666665,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,0,1,0,NaN,20
241,SSH-Bruteforce,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,21581.027668,23045.72271383333,64.5,22,6,0,1,0,511.5,32
258,SSH-Bruteforce,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,21581.027668,NaN,64.5,22,6,0,1,0,511.5,32
242,SSH-Bruteforce,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,NaN,23045.72271383333,64.5,22,6,0,1,0,511.5,32
219,Benign,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,23045.72271383333,64.5,80,6,0,1,0,511.5,20
220,Benign,NaN,0.5,238.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,23045.72271383333,64.5,80,6,0,1,0,511.5,20
2038,Bot,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,23045.72271383333,64.5,NaN,6,0,1,0,511.5,20
1536,DDOS attack-HOIC,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,23045.72271383333,64.5,80,6,0,1,0,30969.0,20
1759,DDOS attack-HOIC,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,23045.72271383333,64.5,80,6,0,1,0,NaN,20
1568,DDOS attack-HOIC,1.5,0.5,238.0,155.5,64.5,NaN,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
3191,DDOS attack-HOIC,2.5,2.5,3921.5,318.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
5761,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
10842,DDOS attack-HOIC,2.5,2.5,3921.5,NaN,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
2935,DDOS attack-HOIC,2.5,2.5,8170.5,318.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
5167,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
9843,DDOS attack-HOIC,2.5,2.5,8170.5,NaN,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
4029,DDOS attack-HOIC,2.5,2.5,8170.5,318.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
7392,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
14171,DDOS attack-HOIC,2.5,2.5,8170.5,NaN,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
7220,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
13153,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
